1752,17.51,-399.606903,1041.554077,737.412109,-389.51944,1075.061035,726.808289,-385.738281,1016.434814,760.5979,-333.135254,1082.482788,760.012451,-194.521271,992.72522,902.657288,-193.275253,1023.920288,886.721497,-246.115616,958.562561,883.6745,-263.729279,981.577087,861.34491,-346.371002,771.972717,906.601013,-290.873718,808.585999,928.071167,-363.388641,797.323547,886.060425,-320.003906,851.203125,887.395569,-499.770386,859.961914,761.212769,-488.587158,891.909302,748.654846,-485.625305,832.335693,782.004272,-458.22699,909.984802,761.668762,,,,,,,,,,,,,,,
1753,17.52,-379.205994,1053.094849,728.739746,-368.363373,1086.206543,718.463562,-366.457977,1027.416016,752.2901,-312.039978,1092.170776,752.472839,-178.111237,999.136169,897.446716,-176.240219,1029.920044,881.387207,-230.62735,966.398865,878.204651,-247.45256,989.759888,855.284302,-336.362488,782.67041,899.872742,-280.301514,818.09668,921.710449,-352.384583,808.186707,878.805054,-307.592133,861.175049,880.903748,-485.030273,874.171082,751.655212,-472.73587,906.019409,739.606995,-472.09082,846.467041,772.951172,-442.331421,923.111389,753.126343,,,,,,,,,,,,,,,
1754,17.53,-357.926727,1064.449585,722.168884,-345.742523,1096.158081,710.162903,-347.053619,1038.565796,744.677795,-290.890472,1101.321899,745.76532,-161.805435,1003.729248,894.005005,-158.908539,1035.734741,876.91095,-213.377289,973.679993,872.837646,-230.882812,997.628357,849.819702,-326.058624,793.232422,893.655823,-271.090973,825.628479,917.516357,-341.449127,819.311584,872.281677,-295.121643,870.801392,875.113525,-472.367371,887.280029,742.094238,-456.957489,919.927856,731.043701,-458.926514,860.371521,764.499695,-425.816467,936.419678,744.789368,,,,,,,,,,,,,,,
1755,17.54,-338.483978,1075.881226,714.185242,-323.496887,1107.980225,705.142151,-327.39563,1049.262695,737.820984,-269.301208,1110.23938,739.246765,-145.588989,1009.650452,890.20874,-141.208496,1041.381958,872.524658,-197.868835,980.390991,867.93988,-213.960861,1005.298767,845.152893,-315.711609,803.647278,887.790039,-260.190643,834.498779,912.281616,-329.992493,830.188049,866.08905,-282.601318,880.2547,869.477051,-455.992767,902.982971,736.450806,-440.20813,932.920105,722.496277,-445.56488,874.14978,756.167358,-409.294434,949.880798,736.584412,,,,,,,,,,,,,,,
1756,17.55,-319.788391,1085.064819,706.432922,-299.499451,1118.650391,696.771179,-308.295105,1058.44104,730.62262,-247.554474,1118.793091,733.471252,-129.479141,1014.474976,886.911987,-123.71611,1046.62854,868.645691,-183.510162,987.615173,864.62323,-197.110168,1012.573059,840.182922,-304.890717,814.229492,882.453308,-249.249466,843.808838,907.67749,-318.472626,841.212097,860.50946,-270.078674,889.940002,864.606323,-440.207153,917.059753,728.847229,-423.761688,946.065613,714.730652,-430.842224,887.932983,748.582031,-392.466187,961.916565,729.998596,,,,,,,,,,,,,,,
1757,17.56,-298.603485,1095.884155,702.093628,-277.467041,1128.053833,691.130676,-287.915894,1067.712769,723.430115,-225.486679,1127.394043,728.892273,-109.701324,1019.213318,884.072998,-104.507645,1051.172729,865.388916,-167.553146,994.435974,860.762695,-180.70903,1019.406738,836.157715,-293.264709,824.755249,877.237305,-237.965622,852.345398,903.250122,-306.336273,852.82959,856.243286,-258.207916,899.797058,861.375854,-425.678131,931.362793,721.078186,-405.061707,961.542053,710.703979,-415.994202,901.82428,741.658142,-375.603027,974.564514,723.917786,,,,,,,,,,,,,,,
1758,17.57,-248.747055,901.989319,850.356812,-277.373596,1104.930298,695.353943,-254.707458,1135.327515,685.493652,-266.495026,1076.926514,717.478027,-203.70813,1134.980591,724.321411,-93.341301,1023.773071,881.034424,-87.3125,1055.297363,862.647644,-151.649353,1000.681763,857.130554,-161.80542,1026.539917,832.929199,-284.509674,838.286316,874.866211,-228.345871,861.544495,900.505066,-294.504547,863.053711,850.937622,-243.948517,907.152222,858.605652,-407.435394,944.921448,714.737793,-388.158783,974.792114,704.262451,-400.342102,916.153137,734.894836,-358.007507,987.119202,717.740784,,,,,,,,,,,,
1759,17.58,-236.099655,910.878174,845.990906,-256.015167,1114.169067,690.649597,-231.399963,1144.759521,679.663025,-247.664398,1085.943115,713.14917,-181.670715,1141.819092,719.988037,-76.53109,1028.218506,878.468872,-69.643242,1059.407837,859.95459,-135.70726,1006.70813,854.090454,-144.835571,1032.657593,829.388306,-273.997467,847.93927,872.068054,-217.78508,869.263367,896.410034,-282.849762,873.445557,846.71991,-230.231461,916.610291,851.571045,-391.402435,958.516846,708.860291,-370.669525,987.829041,698.745789,-385.249054,929.681824,728.805298,-340.522003,999.179321,712.161255,,,,,,,,,,,,
1760,17.59,-218.768097,926.985046,851.785095,-234.84668,1122.980713,686.052368,-209.433594,1153.061035,675.632263,-228.418777,1094.754517,709.277832,-159.770386,1148.151855,715.806335,-60.977287,1031.514648,876.242065,-52.315937,1062.860718,857.735657,-119.814087,1012.431274,851.284119,-127.643517,1038.546021,826.411255,-263.28186,857.883911,868.019775,-204.321686,878.572937,893.86731,-271.587433,883.973633,842.955688,-221.358994,921.047791,843.21875,-375.527496,971.682556,703.249146,-353.72937,1000.380371,693.412048,-369.795929,942.938721,723.780945,-323.148071,1010.807495,707.359741,,,,,,,,,,,,
1761,17.6,-205.517212,934.332458,850.046997,-213.552963,1131.38208,682.398499,-187.631577,1160.81665,671.728333,-210.252457,1103.152954,706.19043,-139.945312,1154.574341,713.075012,-44.605888,1035.366577,874.334778,-34.980667,1066.189331,855.708618,-104.191376,1017.788147,848.98877,-110.907486,1043.970703,823.760254,-252.530045,868.13147,864.797119,-193.30603,887.00592,891.150818,-259.184418,894.765991,839.675659,-206.417633,932.002258,842.831909,-359.30957,984.921326,698.469788,-336.529205,1012.47052,688.566528,-354.393463,955.621643,718.542786,-305.887146,1022.2677,703.121582,,,,,,,,,,,,
